"","ACCESS_ID","HAULJOIN","CRUISE","VESSEL","HAUL","GIS_STATION","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","CHELA_HEIGHT","COMMENTS","YEAR","log10.width","log10.weight","log.width","log.weight","Cooks_D","SC"
"2025",411,-6157,201001,162,38,"G-07",68560,1,NA,49.6,2,NA,NA,NA,36,8.1,NA,"2010",1.6954816764902,1.55630250076729,3.90399083373088,3.58351893845611,2.14536939271183e-07,"NS"
"2027",5062,-6450,201001,89,92,"C-02",68560,1,NA,49.6,2,NA,NA,NA,36,6,NA,"2010",1.6954816764902,1.55630250076729,3.90399083373088,3.58351893845611,2.14536939271183e-07,"NS"
"2028",NA,-8982,201201,89,140,"L-22",68560,1,NA,49.6,2,NA,NA,NA,30,5.9,NA,"2012",1.6954816764902,1.47712125471966,3.90399083373088,3.40119738166216,0.00043570401208162,"NS"
"2030",NA,-17809,201801,94,118,"J-20",68560,1,NA,49.6,2,NA,NA,NA,34,6.1,NA,"2018",1.6954816764902,1.53147891704226,3.90399083373088,3.52636052461616,3.87624129075487e-05,"NS"
"2032",604,-6177,201001,162,58,"E-03",68560,1,NA,49.7,2,NA,NA,NA,36,6.1,NA,"2010",1.69635638873333,1.55630250076729,3.90600493310258,3.58351893845611,5.77550318288758e-08,"NS"
"2033",NA,-8607,201201,162,135,"F-21",68560,1,NA,49.7,2,NA,NA,NA,36,6.1,NA,"2012",1.69635638873333,1.55630250076729,3.90600493310258,3.58351893845611,5.77550318288758e-08,"NS"
"2035",NA,-18025,201801,94,192,"Q-29",68560,1,NA,49.7,2,NA,NA,NA,34,6.2,NA,"2018",1.69635638873333,1.53147891704226,3.90600493310258,3.52636052461616,4.78199001842164e-05,"NS"
"2036",NA,-17612,201801,94,40,"G-08",68560,1,NA,49.7,2,NA,NA,NA,40,7,NA,"2018",1.69635638873333,1.60205999132796,3.90600493310258,3.68887945411394,0.000145528379104943,"NS"
"2038",NA,-17717,201801,162,58,"G-05",68560,1,NA,49.7,2,NA,NA,NA,32,6.7,NA,"2018",1.69635638873333,1.50514997831991,3.90600493310258,3.46573590279973,0.000195855615807459,"NS"
"2039",462,-6170,201001,162,51,"F-05",68560,1,NA,49.8,2,NA,NA,NA,28,6.5,NA,"2010",1.69722934275972,1.44715803134222,3.90801498403061,3.3322045101752,0.000913563282680215,"NS"
"2041",1410,-6567,201001,162,124,"M-28",68560,1,NA,49.8,2,NA,NA,NA,34,6.9,NA,"2010",1.69722934275972,1.53147891704226,3.90801498403061,3.52636052461616,5.77618754249997e-05,"NS"
"2043",NA,-8607,201201,162,135,"F-21",68560,1,NA,49.8,2,NA,NA,NA,34,6.2,NA,"2012",1.69722934275972,1.53147891704226,3.90801498403061,3.52636052461616,5.77618754249997e-05,"NS"
"2048",2189,-3414,200701,88,72,"D-04",68560,1,NA,49.9,2,NA,NA,NA,36,5.1,NA,"2007",1.69810054562339,1.55630250076729,3.91002100275747,3.58351893845611,2.6705292962581e-06,"NS"
"2049",1594,-6583,201001,162,140,"GF2221",68560,1,NA,49.9,2,NA,NA,NA,36,5.6,NA,"2010",1.69810054562339,1.55630250076729,3.91002100275747,3.58351893845611,2.6705292962581e-06,"NS"
"2054",969,1010777,200001,89,101,"F-20",68560,1,NA,50,2,NA,NA,NA,36,NA,NA,"2000",1.69897000433602,1.55630250076729,3.91202300542815,3.58351893845611,5.40378658954736e-06,"NS"
"2056",NA,-12009,201401,162,134,"J-23",68560,1,NA,50,2,NA,NA,NA,40,7.4,NA,"2014",1.69897000433602,1.60205999132796,3.91202300542815,3.68887945411394,9.80356525626168e-05,"NS"
"2057",NA,-17660,201801,94,88,"G-02",68560,1,NA,50,2,NA,NA,NA,38,6.7,NA,"2018",1.69897000433602,1.57978359661681,3.91202300542815,3.63758615972639,1.55968671530159e-05,"NS"
"2058",NA,-17658,201801,94,86,"E-02",68560,1,NA,50,2,NA,NA,NA,42,6.9,NA,"2018",1.69897000433602,1.6232492903979,3.91202300542815,3.73766961828337,0.0002422021145345,"NS"
"2060",NA,-17702,201801,162,70,"C-01",68560,1,NA,50,2,NA,NA,NA,36,5.9,NA,"2018",1.69897000433602,1.55630250076729,3.91202300542815,3.58351893845611,5.40378658954736e-06,"NS"
"2062",NA,-17604,201801,94,32,"E-10",68560,1,NA,50,2,NA,NA,NA,32,6.1,NA,"2018",1.69897000433602,1.50514997831991,3.91202300542815,3.46573590279973,0.00025574400399891,"NS"
"2064",2199,-3436,200701,88,94,"E-02",68560,1,NA,50.1,2,NA,NA,NA,38,5.5,NA,"2007",1.69983772586725,1.57978359661681,3.91402100809082,3.63758615972639,1.05622323875889e-05,"NS"
"2069",5063,-6450,201001,89,92,"C-02",68560,1,NA,50.1,2,NA,NA,NA,40,6.2,NA,"2010",1.69983772586725,1.60205999132796,3.91402100809082,3.68887945411394,8.44462948115709e-05,"NS"
"2072",NA,-17594,201801,162,35,"H-07",68560,1,NA,50.1,2,NA,NA,NA,36,6.6,NA,"2018",1.69983772586725,1.55630250076729,3.91402100809082,3.58351893845611,9.0646502220239e-06,"NS"
"2079",3773,-6388,201001,89,29,"E-08",68560,1,NA,50.2,2,NA,NA,NA,34,6.4,NA,"2010",1.70070371714502,1.53147891704226,3.91601502669768,3.52636052461616,0.000106038075913594,"NS"
"2080",4735,-6418,201001,89,59,"B-03",68560,1,NA,50.2,2,NA,NA,NA,36,6.4,NA,"2010",1.70070371714502,1.55630250076729,3.91601502669768,3.58351893845611,1.36358014844627e-05,"NS"
"2085",NA,-8596,201201,162,124,"I-19",68560,1,NA,50.3,2,NA,NA,NA,36,6.5,NA,"2012",1.70156798505593,1.55630250076729,3.91800507710569,3.58351893845611,1.9100245069484e-05,"NS"
"2086",NA,-11754,201401,162,36,"F-07",68560,1,NA,50.3,2,NA,NA,NA,38,6.3,NA,"2014",1.70156798505593,1.57978359661681,3.91800507710569,3.63758615972639,3.47527618817742e-06,"NS"
"2093",1544,-6581,201001,162,138,"F-21",68560,1,NA,50.4,2,NA,NA,NA,40,6.2,NA,"2010",1.70243053644553,1.60205999132796,3.91999117507732,3.68887945411394,5.01285581918333e-05,"NS"
"2094",NA,-12032,201401,94,136,"J-24",68560,1,NA,50.4,2,NA,NA,NA,40,5.2,NA,"2014",1.70243053644553,1.60205999132796,3.91999117507732,3.68887945411394,5.01285581918333e-05,"NS"
"2100",NA,-15794,201601,162,189,"L-27",68560,1,NA,50.5,2,NA,NA,NA,36,5.6,NA,"2016",1.70329137811866,1.55630250076729,3.92197333628131,3.58351893845611,3.26426161177688e-05,"NS"
"2102",NA,-17884,201801,162,139,"PO2423",68560,1,NA,50.5,2,NA,NA,NA,40,6.1,NA,"2018",1.70329137811866,1.60205999132796,3.92197333628131,3.68887945411394,4.07764028072023e-05,"NS"
"2104",770,-6209,201001,162,90,"H-01",68560,1,NA,50.6,2,NA,NA,NA,44,6.2,NA,"2010",1.7041505168398,1.64345267648619,3.92395157629342,3.78418963391826,0.000276147847929394,"NS"
"2106",NA,-11810,201401,162,72,"D-03",68560,1,NA,50.6,2,NA,NA,NA,36,6.2,NA,"2014",1.7041505168398,1.55630250076729,3.92395157629342,3.58351893845611,4.06881269241017e-05,"NS"
"2107",NA,-18171,201801,162,178,"M-29",68560,1,NA,50.6,2,NA,NA,NA,36,6.2,NA,"2018",1.7041505168398,1.55630250076729,3.92395157629342,3.58351893845611,4.06881269241017e-05,"NS"
"2108",NA,-19284,201901,162,104,"I-19",68560,1,NA,50.6,2,NA,NA,NA,32,6.2,NA,"2019",1.7041505168398,1.50514997831991,3.92395157629342,3.46573590279973,0.000395071356331018,"NS"
"2113",1338,-6562,201001,162,118,"K-27",68560,1,NA,50.7,2,NA,NA,NA,38,5.7,NA,"2010",1.70500795933334,1.57978359661681,3.92592591059714,3.63758615972639,7.34046691820801e-07,"NS"
"2116",NA,-17680,201801,162,74,"B-01",68560,1,NA,50.7,2,NA,NA,NA,30,6,NA,"2018",1.70500795933334,1.47712125471966,3.92592591059714,3.40119738166216,0.000777897088141412,"NS"
"2118",1797,-6598,201001,162,155,"K-21",68560,1,NA,50.8,2,NA,NA,NA,36,6.7,NA,"2010",1.70586371228392,1.55630250076729,3.92789635458444,3.58351893845611,5.92490484737332e-05,"NS"
"2120",NA,-8937,201201,89,85,"A-02",68560,1,NA,50.8,2,NA,NA,NA,40,6.6,NA,"2012",1.70586371228392,1.60205999132796,3.92789635458444,3.68887945411394,1.87258311956793e-05,"NS"
"2121",NA,-11777,201401,162,55,"G-05",68560,1,NA,50.8,2,NA,NA,NA,36,6.5,NA,"2014",1.70586371228392,1.55630250076729,3.92789635458444,3.58351893845611,5.92490484737332e-05,"NS"
"2124",1538,-6581,201001,162,138,"F-21",68560,1,NA,50.9,2,NA,NA,NA,40,6.3,NA,"2010",1.70671778233676,1.60205999132796,3.92986292355648,3.68887945411394,1.33189618823202e-05,"NS"
"2128",NA,-17903,201801,162,147,"O-26",68560,1,NA,50.9,2,NA,NA,NA,38,6.6,NA,"2018",1.70671778233676,1.57978359661681,3.92986292355648,3.63758615972639,4.80754759820348e-06,"NS"
"2129",NA,-17903,201801,162,147,"O-26",68560,1,NA,50.9,2,NA,NA,NA,36,6.4,NA,"2018",1.70671778233676,1.55630250076729,3.92986292355648,3.58351893845611,6.97338563000838e-05,"NS"
"2133",970,NA,200001,88,NA,"",68560,1,NA,51,2,NA,NA,NA,38,NA,NA,"2000",1.70757017609794,1.57978359661681,3.93182563272433,3.63758615972639,8.14822556007807e-06,"NS"
"2134",2336,-3487,200701,88,145,"G-23",68560,1,NA,51,2,NA,NA,NA,36,5.9,NA,"2007",1.70757017609794,1.55630250076729,3.93182563272433,3.58351893845611,8.10016483503742e-05,"NS"
"2140",NA,-8512,201201,162,41,"G-07",68560,1,NA,51,2,NA,NA,NA,40,6.8,NA,"2012",1.70757017609794,1.60205999132796,3.93182563272433,3.68887945411394,8.85522018203058e-06,"NS"
"2141",NA,-17812,201801,94,121,"I-19",68560,1,NA,51,2,NA,NA,NA,36,6,NA,"2018",1.70757017609794,1.55630250076729,3.93182563272433,3.58351893845611,8.10016483503742e-05,"NS"
"2145",NA,-17699,201801,162,68,"D-18",68560,1,NA,51,2,NA,NA,NA,32,6.7,NA,"2018",1.70757017609794,1.50514997831991,3.93182563272433,3.46573590279973,0.000501221122278761,"NS"
"2147",NA,-15360,201601,94,58,"G-05",68560,1,NA,51.1,2,NA,NA,NA,40,6.6,NA,"2016",1.70842090013471,1.60205999132796,3.93378449720966,3.68887945411394,5.31794991078024e-06,"NS"
"2152",1432,-6570,201001,162,127,"M-25",68560,1,NA,51.2,2,NA,NA,NA,40,6,NA,"2010",1.70926996097583,1.60205999132796,3.93573953204546,3.68887945411394,2.69079763999549e-06,"NS"
"2153",4766,-6419,201001,89,60,"C-03",68560,1,NA,51.2,2,NA,NA,NA,40,6.3,NA,"2010",1.70926996097583,1.60205999132796,3.93573953204546,3.68887945411394,2.69079763999549e-06,"NS"
"2154",NA,-17594,201801,162,35,"H-07",68560,1,NA,51.2,2,NA,NA,NA,38,6.9,NA,"2018",1.70926996097583,1.57978359661681,3.93573953204546,3.63758615972639,1.73592474618767e-05,"NS"
"2155",3456,-4224,200801,89,63,"C-04",68560,1,NA,51.3,2,NA,NA,NA,36,NA,NA,"2008",1.71011736511182,1.55630250076729,3.93769075217672,3.58351893845611,0.000119358580143639,"NS"
"2156",NA,-8623,201201,162,145,"M-21",68560,1,NA,51.3,2,NA,NA,NA,36,5.4,NA,"2012",1.71011736511182,1.55630250076729,3.93769075217672,3.58351893845611,0.000119358580143639,"NS"
"2157",NA,-9121,201201,89,54,"F-06",68560,1,NA,51.3,2,NA,NA,NA,36,6.2,NA,"2012",1.71011736511182,1.55630250076729,3.93769075217672,3.58351893845611,0.000119358580143639,"NS"
"2158",NA,-15603,201601,162,135,"K-22",68560,1,NA,51.3,2,NA,NA,NA,36,6.2,NA,"2016",1.71011736511182,1.55630250076729,3.93769075217672,3.58351893845611,0.000119358580143639,"NS"
"2160",NA,-17595,201801,162,36,"I-07",68560,1,NA,51.3,2,NA,NA,NA,36,6.4,NA,"2018",1.71011736511182,1.55630250076729,3.93769075217672,3.58351893845611,0.000119358580143639,"NS"
"2163",260,-6148,201001,162,29,"F-09",68560,1,NA,51.4,2,NA,NA,NA,34,NA,NA,"2010",1.71096311899528,1.53147891704226,3.93963817246112,3.52636052461616,0.000324149819526658,"NS"
"2168",3799,-6392,201001,89,33,"I-08",68560,1,NA,51.6,2,NA,NA,NA,38,6.1,NA,"2010",1.71264970162721,1.57978359661681,3.94352167248752,3.63758615972639,4.5480330494807e-05,"NS"
"2177",NA,-18155,201801,162,186,"S-31",68560,1,NA,51.7,2,NA,NA,NA,42,6.8,NA,"2018",1.71349054309394,1.6232492903979,3.94545778151438,3.73766961828337,1.47407913182482e-05,"NS"
"2179",NA,-17987,201801,94,170,"M-26",68560,1,NA,51.7,2,NA,NA,NA,42,6.6,NA,"2018",1.71349054309394,1.6232492903979,3.94545778151438,3.73766961828337,1.47407913182482e-05,"NS"
"2183",1539,-6581,201001,162,138,"F-21",68560,1,NA,51.8,2,NA,NA,NA,42,6.6,NA,"2010",1.71432975974523,1.6232492903979,3.94739014926544,3.73766961828337,1.01517240844233e-05,"NS"
"2185",NA,-11824,201401,94,69,"D-02",68560,1,NA,51.8,2,NA,NA,NA,40,6.6,NA,"2014",1.71432975974523,1.60205999132796,3.94739014926544,3.68887945411394,5.1616153296236e-06,"NS"
"2186",NA,-17555,201801,162,14,"F-11",68560,1,NA,51.8,2,NA,NA,NA,32,6.3,NA,"2018",1.71432975974523,1.50514997831991,3.94739014926544,3.46573590279973,0.000741729679389852,"NS"
"2190",NA,-17729,201801,162,56,"H-04",68560,1,NA,51.9,2,NA,NA,NA,42,7.5,NA,"2018",1.71516735784846,1.6232492903979,3.94931879017184,3.73766961828337,6.43530751460374e-06,"NS"
"2195",966,1010924,200001,88,34,"A-05",68560,1,NA,52,2,NA,NA,NA,36,NA,NA,"2000",1.7160033436348,1.55630250076729,3.95124371858143,3.58351893845611,0.000233673585348619,"NS"
"2196",968,1063378,200101,89,116,"E-21",68560,1,NA,52,2,NA,NA,NA,36,NA,NA,"2001",1.7160033436348,1.55630250076729,3.95124371858143,3.58351893845611,0.000233673585348619,"NS"
"2197",971,1010748,200001,89,72,"F-04",68560,1,NA,52,2,NA,NA,NA,38,NA,NA,"2000",1.7160033436348,1.57978359661681,3.95124371858143,3.63758615972639,8.57750261607728e-05,"NS"
"2200",271,-6148,201001,162,29,"F-09",68560,1,NA,52,2,NA,NA,NA,46,8.4,NA,"2010",1.7160033436348,1.66275783168157,3.95124371858143,3.8286413964891,0.000144684598760862,"NS"
"2201",4950,-6443,201001,89,85,"H-02",68560,1,NA,52,2,NA,NA,NA,38,6.6,NA,"2010",1.7160033436348,1.57978359661681,3.95124371858143,3.63758615972639,8.57750261607728e-05,"NS"
"2205",NA,-17826,201801,162,101,"JI1918",68560,1,NA,52,2,NA,NA,NA,38,5.5,NA,"2018",1.7160033436348,1.57978359661681,3.95124371858143,3.63758615972639,8.57750261607728e-05,"NS"
"2211",2221,-6890,201001,162,201,"QP2726",68560,1,NA,52.1,2,NA,NA,NA,46,NA,NA,"2010",1.71683772329952,1.66275783168157,3.95316494875932,3.8286413964891,0.000129208992479191,"NS"
"2217",NA,-17653,201801,94,66,"H-06",68560,1,NA,52.1,2,NA,NA,NA,40,6,NA,"2018",1.71683772329952,1.60205999132796,3.95316494875932,3.68887945411394,1.7447698871065e-05,"NS"
"2218",NA,-17595,201801,162,36,"I-07",68560,1,NA,52.1,2,NA,NA,NA,40,6.6,NA,"2018",1.71683772329952,1.60205999132796,3.95316494875932,3.68887945411394,1.7447698871065e-05,"NS"
"2226",61,-7959,201101,89,122,"K-21",68560,1,NA,52.3,2,NA,NA,NA,46,5.7,NA,"2011",1.71850168886727,1.66275783168157,3.95699637107088,3.8286413964891,0.000101113269699702,"NS"
"2227",NA,-8926,201201,89,117,"K-20",68560,1,NA,52.3,2,NA,NA,NA,40,6.6,NA,"2012",1.71850168886727,1.60205999132796,3.95699637107088,3.68887945411394,2.94729158481493e-05,"NS"
"2228",NA,-11811,201401,162,73,"E-03",68560,1,NA,52.3,2,NA,NA,NA,38,6.1,NA,"2014",1.71850168886727,1.57978359661681,3.95699637107088,3.63758615972639,0.000123470912368272,"NS"
"2229",NA,-17592,201801,162,28,"C-09",68560,1,NA,52.3,2,NA,NA,NA,40,6.4,NA,"2018",1.71850168886727,1.60205999132796,3.95699637107088,3.68887945411394,2.94729158481493e-05,"NS"
"2230",NA,-17653,201801,94,66,"H-06",68560,1,NA,52.3,2,NA,NA,NA,42,5.8,NA,"2018",1.71850168886727,1.6232492903979,3.95699637107088,3.73766961828337,5.46212047105791e-10,"NS"
"2231",NA,-17702,201801,162,70,"C-01",68560,1,NA,52.3,2,NA,NA,NA,44,6.8,NA,"2018",1.71850168886727,1.64345267648619,3.95699637107088,3.78418963391826,2.63234804775557e-05,"NS"
"2233",1324,-6562,201001,162,118,"K-27",68560,1,NA,52.4,2,NA,NA,NA,38,6.2,NA,"2010",1.71933128698373,1.57978359661681,3.958906591327,3.63758615972639,0.000137392878687452,"NS"
"2235",NA,-17838,201801,162,124,"GF2221",68560,1,NA,52.4,2,NA,NA,NA,38,NA,NA,"2018",1.71933128698373,1.57978359661681,3.958906591327,3.63758615972639,0.000137392878687452,"NS"
"2236",NA,-17866,201801,94,142,"L-22",68560,1,NA,52.4,2,NA,NA,NA,40,6.4,NA,"2018",1.71933128698373,1.60205999132796,3.958906591327,3.68887945411394,3.6595963991362e-05,"NS"
"2239",602,-6177,201001,162,58,"E-03",68560,1,NA,52.5,2,NA,NA,NA,42,6.6,NA,"2010",1.72015930340596,1.6232492903979,3.96081316959758,3.73766961828337,1.64230039350783e-06,"NS"
"2242",1649,-6584,201001,162,141,"G-22",68560,1,NA,52.6,2,NA,NA,NA,42,6.2,NA,"2010",1.72098574415374,1.6232492903979,3.96271611974366,3.73766961828337,3.6299387659917e-06,"NS"
"2245",NA,-17682,201801,162,76,"A-02",68560,1,NA,52.6,2,NA,NA,NA,46,6.8,NA,"2018",1.72098574415374,1.66275783168157,3.96271611974366,3.8286413964891,6.5875104217789e-05,"NS"
"2247",NA,-12128,201401,162,150,"M-25",68560,1,NA,52.7,2,NA,NA,NA,50,7,NA,"2014",1.72181061521255,1.69897000433602,3.96461545554732,3.91202300542815,0.000277072067134996,"NS"
"2248",NA,-17593,201801,162,34,"G-07",68560,1,NA,52.7,2,NA,NA,NA,40,6.7,NA,"2018",1.72181061521255,1.60205999132796,3.96461545554732,3.68887945411394,6.22540233896475e-05,"NS"
"2249",NA,-17593,201801,162,34,"G-07",68560,1,NA,52.7,2,NA,NA,NA,40,6.7,NA,"2018",1.72181061521255,1.60205999132796,3.96461545554732,3.68887945411394,6.22540233896475e-05,"NS"
"2250",NA,-17651,201801,94,64,"I-03",68560,1,NA,52.7,2,NA,NA,NA,38,6.3,NA,"2018",1.72181061521255,1.57978359661681,3.96461545554732,3.63758615972639,0.000183062053984173,"NS"
"2251",NA,-17653,201801,94,66,"H-06",68560,1,NA,52.7,2,NA,NA,NA,40,6.6,NA,"2018",1.72181061521255,1.60205999132796,3.96461545554732,3.68887945411394,6.22540233896475e-05,"NS"
"2252",NA,-17701,201801,162,69,"C-18",68560,1,NA,52.7,2,NA,NA,NA,46,7,NA,"2018",1.72181061521255,1.66275783168157,3.96461545554732,3.8286413964891,5.59101859121276e-05,"NS"
"2259",NA,-11982,201401,162,118,"HG2221",68560,1,NA,52.8,2,NA,NA,NA,44,6.7,NA,"2014",1.72263392253381,1.64345267648619,3.96651119071222,3.78418963391826,3.8548377859275e-06,"NS"
"2260",NA,-19284,201901,162,104,"I-19",68560,1,NA,52.8,2,NA,NA,NA,34,6.5,NA,"2019",1.72263392253381,1.53147891704226,3.96651119071222,3.52636052461616,0.000693427112442603,"NS"
"2261",NA,-17986,201801,94,169,"L-26",68560,1,NA,52.8,2,NA,NA,NA,52,6.9,NA,"2018",1.72263392253381,1.7160033436348,3.96651119071222,3.95124371858143,0.000411981299048423,"NS"
"2269",NA,-17704,201801,162,72,"C-03",68560,1,NA,52.9,2,NA,NA,NA,38,6.5,NA,"2018",1.72345567203519,1.57978359661681,3.96840333886425,3.63758615972639,0.000216647107900502,"NS"
"2276",974,1063377,200101,89,115,"E-20",68560,1,NA,53,2,NA,NA,NA,40,NA,NA,"2001",1.72427586960079,1.60205999132796,3.97029191355212,3.68887945411394,9.40894512101886e-05,"NS"
"2277",975,1010773,200001,89,97,"E-18",68560,1,NA,53,2,NA,NA,NA,42,NA,NA,"2000",1.72427586960079,1.6232492903979,3.97029191355212,3.73766961828337,1.90549467245263e-05,"NS"
"2278",2382,-3673,200701,88,153,"I-26",68560,1,NA,53,2,NA,NA,NA,42,6,NA,"2007",1.72427586960079,1.6232492903979,3.97029191355212,3.73766961828337,1.90549467245263e-05,"NS"
"2281",NA,-17644,201801,94,81,"B-04",68560,1,NA,53,2,NA,NA,NA,40,6.2,NA,"2018",1.72427586960079,1.60205999132796,3.97029191355212,3.68887945411394,9.40894512101886e-05,"NS"
"2283",NA,-17729,201801,162,56,"H-04",68560,1,NA,53,2,NA,NA,NA,40,7.2,NA,"2018",1.72427586960079,1.60205999132796,3.97029191355212,3.68887945411394,9.40894512101886e-05,"NS"
"2284",463,-6170,201001,162,51,"F-05",68560,1,NA,53.1,2,NA,NA,NA,38,6.1,NA,"2010",1.72509452108147,1.57978359661681,3.97217692824789,3.63758615972639,0.00025264136318788,"NS"
"2286",NA,-8913,201201,162,170,"M-24",68560,1,NA,53.1,2,NA,NA,NA,42,5.9,NA,"2012",1.72509452108147,1.6232492903979,3.97217692824789,3.73766961828337,2.47171163039997e-05,"NS"
"2287",NA,-10835,201401,162,11,"E-12",68560,1,NA,53.1,2,NA,NA,NA,40,6.4,NA,"2014",1.72509452108147,1.60205999132796,3.97217692824789,3.68887945411394,0.000106019319624803,"NS"
"2288",NA,-17660,201801,94,88,"G-02",68560,1,NA,53.1,2,NA,NA,NA,45,6.4,NA,"2018",1.72509452108147,1.65321251377534,3.97217692824789,3.80666248977032,6.5444930760406e-06,"NS"
"2289",NA,-17662,201801,94,90,"I-02",68560,1,NA,53.1,2,NA,NA,NA,40,7.2,NA,"2018",1.72509452108147,1.60205999132796,3.97217692824789,3.68887945411394,0.000106019319624803,"NS"
"2291",NA,-17702,201801,162,70,"C-01",68560,1,NA,53.1,2,NA,NA,NA,42,6,NA,"2018",1.72509452108147,1.6232492903979,3.97217692824789,3.73766961828337,2.47171163039997e-05,"NS"
"2293",NA,-16839,201701,94,109,"B-01",68560,1,NA,53.1,2,NA,NA,NA,45,6.4,NA,"2017",1.72509452108147,1.65321251377534,3.97217692824789,3.80666248977032,6.5444930760406e-06,"NS"
"2295",1748,-6590,201001,162,147,"J-23",68560,1,NA,53.2,2,NA,NA,NA,46,6.8,NA,"2010",1.72591163229505,1.66275783168157,3.9740583963476,3.8286413964891,1.87982260674737e-05,"NS"
"2296",1336,-6562,201001,162,118,"K-27",68560,1,NA,53.2,2,NA,NA,NA,38,6.2,NA,"2010",1.72591163229505,1.57978359661681,3.9740583963476,3.63758615972639,0.000271515744337511,"NS"
"2298",NA,-17651,201801,94,64,"I-03",68560,1,NA,53.2,2,NA,NA,NA,42,6.8,NA,"2018",1.72591163229505,1.6232492903979,3.9740583963476,3.73766961828337,3.10774053345422e-05,"NS"
"2299",NA,-17684,201801,162,53,"I-06",68560,1,NA,53.2,2,NA,NA,NA,44,6.7,NA,"2018",1.72591163229505,1.64345267648619,3.9740583963476,3.78418963391826,2.5689948141458e-07,"NS"
"2301",NA,-11787,201401,162,65,"A-06",68560,1,NA,53.3,2,NA,NA,NA,42,6.9,NA,"2014",1.72672720902657,1.6232492903979,3.9759363311718,3.73766961828337,3.81240958411041e-05,"NS"
"2308",NA,-8595,201201,162,123,"JI2019",68560,1,NA,53.4,2,NA,NA,NA,46,7.6,NA,"2012",1.72754125702856,1.66275783168157,3.97781074596615,3.8286413964891,9.63109415218548e-06,"NS"
"2309",NA,-11982,201401,162,118,"HG2221",68560,1,NA,53.4,2,NA,NA,NA,42,6.8,NA,"2014",1.72754125702856,1.6232492903979,3.97781074596615,3.73766961828337,4.58456963792834e-05,"NS"
"2310",NA,-18020,201801,162,161,"K-26",68560,1,NA,53.4,2,NA,NA,NA,40,NA,NA,"2018",1.72754125702856,1.60205999132796,3.97781074596615,3.68887945411394,0.000145607022752541,"NS"
"2313",NA,-15265,201601,162,29,"B-08",68560,1,NA,53.4,2,NA,NA,NA,44,7.8,NA,"2016",1.72754125702856,1.64345267648619,3.97781074596615,3.78418963391826,2.96364884436925e-06,"NS"
"2316",NA,-17595,201801,162,36,"I-07",68560,1,NA,53.4,2,NA,NA,NA,40,6.4,NA,"2018",1.72754125702856,1.60205999132796,3.97781074596615,3.68887945411394,0.000145607022752541,"NS"
"2319",NA,-17594,201801,162,35,"H-07",68560,1,NA,53.5,2,NA,NA,NA,42,6.4,NA,"2018",1.72835378202123,1.6232492903979,3.97968165390196,3.73766961828337,5.42309387544382e-05,"NS"
"2320",NA,-17701,201801,162,69,"C-18",68560,1,NA,53.5,2,NA,NA,NA,46,6.3,NA,"2018",1.72835378202123,1.66275783168157,3.97968165390196,3.8286413964891,6.2117494185248e-06,"NS"
"2321",5387,-5649,200901,88,156,"F-25",68560,1,NA,53.6,2,NA,NA,NA,46,6.8,NA,"2009",1.72916478969277,1.66275783168157,3.98154906807676,3.8286413964891,3.55179351002519e-06,"NS"
"2323",1007,-6547,201001,162,101,"C-18",68560,1,NA,53.6,2,NA,NA,NA,50,7.3,NA,"2010",1.72916478969277,1.69897000433602,3.98154906807676,3.91202300542815,0.000118864833815621,"NS"
"2324",NA,-11780,201401,162,58,"E-06",68560,1,NA,53.6,2,NA,NA,NA,46,6.5,NA,"2014",1.72916478969277,1.66275783168157,3.98154906807676,3.8286413964891,3.55179351002519e-06,"NS"
"2325",NA,-11980,201401,162,116,"F-21",68560,1,NA,53.6,2,NA,NA,NA,54,8.1,NA,"2014",1.72916478969277,1.73239375982297,3.98154906807676,3.98898404656427,0.000369639537464138,"NS"
"2326",NA,-17595,201801,162,36,"I-07",68560,1,NA,53.6,2,NA,NA,NA,40,6.1,NA,"2018",1.72916478969277,1.60205999132796,3.98154906807676,3.68887945411394,0.000175057378012771,"NS"
"2327",NA,-17812,201801,94,121,"I-19",68560,1,NA,53.7,2,NA,NA,NA,42,7.2,NA,"2018",1.72997428569956,1.6232492903979,3.98341300151482,3.73766961828337,7.29483731299109e-05,"NS"
"2329",73,-11537,200601,88,49,"F-06",68560,1,NA,53.8,2,NA,NA,NA,42,6.6,NA,"2006",1.73078227566639,1.6232492903979,3.98527346716774,3.73766961828337,8.32591161174114e-05,"NS"
